,charge,filename,run,stub
2671,12393694,clas_038675.A04,038675,04
2672,12658502,clas_038277.A05,038277,05
2673,11037802,clas_038698.A08,038698,08
2674,12773100,clas_037808.A01,037808,01
2675,11077460,clas_038692.A15,038692,15
2676,12134380,clas_038138.A16,038138,16
2677,11192158,clas_038608.A04,038608,04
2678,12897502,clas_038331.A02,038331,02
2679,19378778,clas_038729.A13,038729,13
2680,11471074,clas_038389.A06,038389,06
2681,12325114,clas_038604.A17,038604,17
2682,11959628,clas_038395.A19,038395,19
2683,10603328,clas_038553.A10,038553,10
2684,11401900,clas_038713.A05,038713,05
2685,12985008,clas_038317.A11,038317,11
2686,10306270,clas_038550.A29,038550,29
2687,14044152,clas_037744.A08,037744,08
2688,10695376,clas_038670.A06,038670,06
2689,10681546,clas_038541.A00,038541,00
2690,14000912,clas_037770.A09,037770,09
2691,12000150,clas_038645.A04,038645,04
2692,11964092,clas_038198.A04,038198,04
2693,12372078,clas_038393.A07,038393,07
2694,11458458,clas_038172.A08,038172,08
2695,13627902,clas_037769.A18,037769,18
2696,11288126,clas_038543.A32,038543,32
2697,13380816,clas_038329.A07,038329,07
2698,10309708,clas_038472.A13,038472,13
2699,10754964,clas_038548.A01,038548,01
2700,11940656,clas_038583.A14,038583,14
2701,10097980,clas_038486.A11,038486,11
2702,10849412,clas_038575.A09,038575,09
2703,10489530,clas_038537.A20,038537,20
2704,10739852,clas_038575.A03,038575,03
2705,11269492,clas_038543.A08,038543,08
2706,11780372,clas_038142.A05,038142,05
2707,12498874,clas_038359.A09,038359,09
2708,9052702,clas_038667.A26,038667,26
2709,11692618,clas_038701.A05,038701,05
2710,10988020,clas_038702.A19,038702,19
2711,12190766,clas_038074.A13,038074,13
2712,12044202,clas_038077.A06,038077,06
2713,10883200,clas_038633.A03,038633,03
2714,12767536,clas_037760.A00,037760,00
2715,10949532,clas_038685.A08,038685,08
2716,10919670,clas_038712.A19,038712,19
2717,11501616,clas_038625.A02,038625,02
2718,13325702,clas_037708.A15,037708,15
2719,10998408,clas_038611.A18,038611,18
2720,12863154,clas_038340.A18,038340,18
2721,11596264,clas_038604.A05,038604,05
2722,13359156,clas_037807.A15,037807,15
2723,12221766,clas_038051.A18,038051,18
2724,10760510,clas_038682.A01,038682,01
2725,13511460,clas_037769.A07,037769,07
2726,10897348,clas_038500.A07,038500,07
2727,12985094,clas_038184.A01,038184,01
2728,9931870,clas_038652.A10,038652,10
2729,12736490,clas_037708.A10,037708,10
2730,12734076,clas_038673.A13,038673,13
2731,13274734,clas_037725.A02,037725,02
2732,10757872,clas_038612.A14,038612,14
2733,11037318,clas_038721.A29,038721,29
2734,11156956,clas_038524.A26,038524,26
2735,10938304,clas_038451.A09,038451,09
2736,12123164,clas_038200.A09,038200,09
2737,10897916,clas_038454.A19,038454,19
2738,11293042,clas_038508.A16,038508,16
2739,10643172,clas_038578.A21,038578,21
2740,10690770,clas_038560.A26,038560,26
2741,12126486,clas_038132.A14,038132,14
2742,14218810,clas_037683.A13,037683,13
2743,12042710,clas_038344.A05,038344,05
2744,9475750,clas_038659.A15,038659,15
2745,10952990,clas_038638.A04,038638,04
2746,12153252,clas_038092.A08,038092,08
2747,11572332,clas_038626.A17,038626,17
2748,11975838,clas_038140.A00,038140,00
2749,13130454,clas_038283.A10,038283,10
2750,13362196,clas_037746.A05,037746,05
2751,13247296,clas_037759.A01,037759,01
2752,13102326,clas_037844.A14,037844,14
2753,13448022,clas_037693.A05,037693,05
2754,11794098,clas_038545.A01,038545,01
2755,12730852,clas_037802.A15,037802,15
2756,12689270,clas_037715.A04,037715,04
2757,11060030,clas_038739.A12,038739,12
2758,12273754,clas_038048.A01,038048,01
2759,13327244,clas_037715.A10,037715,10
2760,552660,clas_038694.A23,038694,23
2761,10490986,clas_038652.A18,038652,18
2762,12438464,clas_038119.A02,038119,02
2763,11516652,clas_038634.A25,038634,25
2764,13345576,clas_037819.A01,037819,01
2765,12501450,clas_038201.A21,038201,21
2766,10729604,clas_038487.A16,038487,16
2767,10917592,clas_038470.A18,038470,18
2768,10959344,clas_038723.A02,038723,02
2769,10978286,clas_038631.A21,038631,21
2770,13061034,clas_038305.A05,038305,05
2771,10649068,clas_038548.A04,038548,04
2772,12109654,clas_038213.A17,038213,17
2773,10916628,clas_038458.A18,038458,18
2774,12608776,clas_038355.A18,038355,18
2775,12018390,clas_038122.A03,038122,03
2776,11884032,clas_038213.A15,038213,15
2777,13239660,clas_038720.A04,038720,04
2778,10763284,clas_038529.A18,038529,18
2779,11413896,clas_038531.A08,038531,08
2780,11032124,clas_038670.A04,038670,04
2781,12740586,clas_038365.A11,038365,11
2782,12794374,clas_038307.A03,038307,03
2783,12569140,clas_038191.A16,038191,16
2784,11160346,clas_038630.A22,038630,22
2785,18988272,clas_038729.A04,038729,04
2786,13340388,clas_037789.A17,037789,17
2787,10809126,clas_038583.A22,038583,22
2788,12513204,clas_038355.A05,038355,05
2789,10833752,clas_038519.A01,038519,01
2790,10895438,clas_038551.A26,038551,26
2791,10852258,clas_038611.A15,038611,15
2792,6678510,clas_037843.A04,037843,04
2793,10795212,clas_038508.A14,038508,14
2794,13969398,clas_038337.A03,038337,03
2795,13930120,clas_037659.A04,037659,04
2796,12649746,clas_037715.A09,037715,09
2797,11695278,clas_038604.A21,038604,21
2798,12702570,clas_038209.A00,038209,00
2799,10857604,clas_038655.A17,038655,17
2800,10811792,clas_038550.A24,038550,24
2801,13920332,clas_037674.A14,037674,14
2802,12968668,clas_038223.A08,038223,08
2803,10450814,clas_038649.A24,038649,24
2804,12126996,clas_038210.A14,038210,14
2805,7267242,clas_038096.A21,038096,21
2806,12580906,clas_038278.A01,038278,01
2807,13902092,clas_037746.A14,037746,14
2808,10836738,clas_038572.A09,038572,09
2809,10947844,clas_038635.A04,038635,04
2810,11001832,clas_038641.A01,038641,01
2811,11942976,clas_038144.A17,038144,17
2812,13763914,clas_037674.A19,037674,19
2813,12332158,clas_038114.A00,038114,00
2814,10893254,clas_038508.A08,038508,08
2815,12824028,clas_038082.A16,038082,16
2816,13566936,clas_037833.A05,037833,05
2817,7515832,clas_038658.A01,038658,01
2818,13350704,clas_037782.A13,037782,13
2819,10522760,clas_038597.A04,038597,04
2820,12166264,clas_038121.A15,038121,15
2821,12632578,clas_038091.A17,038091,17
2822,13191328,clas_037852.A01,037852,01
2823,9058706,clas_038662.A19,038662,19
2824,11137190,clas_038466.A19,038466,19
2825,12611018,clas_038318.A06,038318,06
2826,8542632,clas_038663.A30,038663,30
2827,13093648,clas_038353.A04,038353,04
2828,15125728,clas_038352.A10,038352,10
2829,13341000,clas_037725.A03,037725,03
2830,10803644,clas_038450.A03,038450,03
2831,8933722,clas_038662.A06,038662,06
2832,10347948,clas_038537.A03,038537,03
2833,12605374,clas_038277.A13,038277,13
2834,11454048,clas_038208.A16,038208,16
2835,11911894,clas_038601.A07,038601,07
2836,13311526,clas_037818.A09,037818,09
2837,12598918,clas_037815.A06,037815,06
2838,11776476,clas_038394.A20,038394,20
2839,11293826,clas_038571.A06,038571,06
2840,12419294,clas_038401.A04,038401,04
2841,11206806,clas_038468.A00,038468,00
2842,12150038,clas_038080.A19,038080,19
2843,11004700,clas_038638.A09,038638,09
2844,12089234,clas_038138.A05,038138,05
2845,11010644,clas_038517.A20,038517,20
2846,10979338,clas_038627.A05,038627,05
2847,12412258,clas_038133.A03,038133,03
2848,11223836,clas_038700.A18,038700,18
2849,3937874,clas_037807.A22,037807,22
2850,11560784,clas_038604.A19,038604,19
2851,10736778,clas_038561.A06,038561,06
2852,12210790,clas_038216.A04,038216,04
2853,11057294,clas_038746.A00,038746,00
2854,3585284,clas_038522.A33,038522,33
2855,11493930,clas_038621.A05,038621,05
2856,11665528,clas_038394.A06,038394,06
2857,14022844,clas_038268.A08,038268,08
2858,7631026,clas_037721.A18,037721,18
2859,10949458,clas_038512.A30,038512,30
2860,13073540,clas_037803.A03,037803,03
2861,13140198,clas_037809.A14,037809,14
2862,10404252,clas_038471.A17,038471,17
2863,11418244,clas_038690.A05,038690,05
2864,12280300,clas_038214.A17,038214,17
2865,10967238,clas_038614.A04,038614,04
2866,13503520,clas_037848.A15,037848,15
2867,12190838,clas_038190.A00,038190,00
2868,11670254,clas_038614.A09,038614,09
2869,10221148,clas_038463.A11,038463,11
2870,11172996,clas_038713.A03,038713,03
2871,11884062,clas_038097.A13,038097,13
2872,13131200,clas_037825.A04,037825,04
2873,12851942,clas_038266.A05,038266,05
2874,17184110,clas_037740.A13,037740,13
2875,11817760,clas_038098.A07,038098,07
2876,10985058,clas_038748.A18,038748,18
2877,11748566,clas_038398.A18,038398,18
2878,13217206,clas_037850.A15,037850,15
2879,13283148,clas_037753.A13,037753,13
2880,11116264,clas_038454.A15,038454,15
2881,10901206,clas_038449.A09,038449,09
2882,10921242,clas_038618.A13,038618,13
2883,11395234,clas_038562.A37,038562,37
2884,11489670,clas_038647.A03,038647,03
2885,13116668,clas_037832.A09,037832,09
2886,22229308,clas_038720.A08,038720,08
2887,12469250,clas_038425.A10,038425,10
2888,10971624,clas_038740.A02,038740,02
2889,10906936,clas_038492.A19,038492,19
2890,14026762,clas_037674.A11,037674,11
2891,12716014,clas_037818.A08,037818,08
2892,12021570,clas_038094.A10,038094,10
2893,8866054,clas_038344.A19,038344,19
2894,11574122,clas_038211.A09,038211,09
2895,11059332,clas_038721.A20,038721,20
2896,12437492,clas_038439.A05,038439,05
2897,10789550,clas_038486.A19,038486,19
2898,11715288,clas_038222.A00,038222,00
2899,12540804,clas_038283.A06,038283,06
2900,13277260,clas_037785.A03,037785,03
2901,364166,clas_038132.A21,038132,21
2902,12493800,clas_038425.A16,038425,16
2903,11251624,clas_038543.A01,038543,01
2904,9559044,clas_037688.A19,037688,19
2905,12276770,clas_038052.A13,038052,13
2906,11418096,clas_038178.A00,038178,00
2907,10997042,clas_038682.A20,038682,20
2908,12068540,clas_038226.A03,038226,03
2909,11194312,clas_038574.A08,038574,08
2910,10832496,clas_038461.A20,038461,20
2911,12915062,clas_038190.A08,038190,08
2912,12962200,clas_037781.A14,037781,14
2913,13099476,clas_037818.A07,037818,07
2914,11360566,clas_038689.A15,038689,15
2915,13472052,clas_038071.A10,038071,10
2916,11390384,clas_038572.A01,038572,01
2917,10729132,clas_038577.A04,038577,04
2918,12118956,clas_038093.A01,038093,01
2919,11076194,clas_038624.A19,038624,19
2920,11173012,clas_038476.A10,038476,10
2921,11117704,clas_038705.A21,038705,21
2922,12661608,clas_038673.A14,038673,14
2923,11954012,clas_038099.A19,038099,19
2924,12493650,clas_038677.A04,038677,04
2925,12627200,clas_038288.A08,038288,08
2926,13108092,clas_038188.A02,038188,02
2927,12191438,clas_038378.A01,038378,01
2928,360324,clas_037820.A00,037820,00
2929,9296342,clas_038114.A05,038114,05
2930,11469120,clas_038212.A01,038212,01
2931,10987932,clas_038537.A29,038537,29
2932,11312398,clas_038561.A05,038561,05
2933,11681578,clas_038685.A18,038685,18
2934,12703534,clas_038121.A05,038121,05
2935,13596860,clas_037847.A14,037847,14
2936,10005812,clas_038537.A09,038537,09
2937,12079632,clas_038085.A16,038085,16
2938,5922858,clas_037770.A10,037770,10
2939,13459786,clas_037785.A08,037785,08
2940,11890476,clas_038419.A06,038419,06
2941,12906692,clas_037719.A02,037719,02
2942,10792586,clas_038510.A21,038510,21
2943,12858352,clas_037681.A07,037681,07
2944,11690422,clas_038686.A06,038686,06
2945,11158650,clas_038520.A16,038520,16
2946,10564692,clas_038681.A04,038681,04
2947,11459864,clas_038197.A09,038197,09
2948,13372096,clas_037706.A15,037706,15
2949,10714648,clas_038583.A05,038583,05
2950,12649898,clas_038275.A18,038275,18
2951,11905090,clas_038379.A14,038379,14
2952,8574362,clas_038664.A11,038664,11
2953,11548806,clas_038510.A22,038510,22
2954,12971774,clas_038265.A04,038265,04
2955,12345746,clas_038185.A01,038185,01
2956,12971116,clas_037846.A00,037846,00
2957,10970590,clas_038514.A00,038514,00
2958,12792732,clas_038089.A12,038089,12
2959,12467740,clas_038435.A05,038435,05
2960,13294798,clas_037724.A13,037724,13
2961,13505868,clas_037704.A03,037704,03
2962,11437396,clas_038378.A13,038378,13
2963,12457052,clas_038390.A04,038390,04
2964,12167014,clas_038119.A18,038119,18
2965,12066456,clas_038216.A09,038216,09
2966,12812640,clas_037818.A03,037818,03
2967,10469036,clas_038528.A06,038528,06
2968,11804922,clas_038215.A01,038215,01
2969,13055614,clas_038266.A07,038266,07
2970,12900648,clas_038350.A08,038350,08
2971,10476166,clas_038522.A16,038522,16
2972,11196472,clas_038471.A01,038471,01
2973,13583956,clas_037788.A02,037788,02
2974,12759282,clas_038184.A11,038184,11
2975,10933036,clas_038471.A09,038471,09
2976,6949018,clas_038646.A23,038646,23
2977,12136412,clas_038079.A02,038079,02
2978,10254032,clas_038649.A02,038649,02
2979,12187904,clas_038189.A19,038189,19
2980,14121512,clas_038281.A00,038281,00
2981,10896106,clas_038463.A07,038463,07
2982,13095954,clas_037726.A08,037726,08
2983,1745848,clas_038654.A22,038654,22
2984,14257072,clas_037666.A18,037666,18
2985,12291964,clas_038355.A17,038355,17
2986,12359160,clas_038390.A02,038390,02
2987,11029178,clas_038640.A16,038640,16
2988,10202220,clas_038528.A31,038528,31
2989,11915790,clas_038195.A07,038195,07
2990,10468738,clas_038520.A21,038520,21
2991,10869496,clas_038745.A00,038745,00
2992,12694252,clas_038086.A18,038086,18
2993,11519308,clas_038699.A08,038699,08
2994,11032750,clas_038517.A02,038517,02
2995,11093948,clas_038631.A04,038631,04
2996,12873170,clas_037818.A13,037818,13
2997,12161520,clas_038412.A04,038412,04
2998,10376094,clas_038522.A18,038522,18
2999,4837248,clas_037784.A07,037784,07
3000,11703562,clas_038382.A18,038382,18
3001,10116190,clas_038659.A22,038659,22
3002,12659752,clas_038277.A03,038277,03
3003,10841568,clas_038516.A11,038516,11
3004,11476334,clas_038477.A02,038477,02
3005,11371086,clas_038518.A28,038518,28
3006,9970314,clas_038653.A14,038653,14
3007,10887856,clas_038491.A13,038491,13
3008,13324656,clas_037779.A01,037779,01
3009,13372108,clas_037700.A04,037700,04
3010,14546954,clas_038072.A20,038072,20
3011,8404494,clas_038663.A10,038663,10
3012,11314624,clas_038563.A03,038563,03
3013,13143400,clas_037832.A00,037832,00
3014,10934112,clas_038475.A24,038475,24
3015,12085750,clas_038185.A10,038185,10
3016,12494486,clas_038285.A00,038285,00
3017,12796314,clas_037782.A14,037782,14
3018,13576374,clas_037674.A04,037674,04
3019,11735450,clas_038397.A00,038397,00
3020,12619794,clas_038353.A18,038353,18
3021,10922310,clas_038513.A20,038513,20
3022,11050240,clas_038712.A00,038712,00
3023,10934562,clas_038551.A28,038551,28
3024,11574264,clas_038560.A23,038560,23
3025,12452450,clas_038420.A09,038420,09
3026,11385186,clas_038611.A08,038611,08
3027,11568130,clas_038175.A05,038175,05
3028,6191612,clas_038612.A23,038612,23
3029,13219404,clas_038329.A01,038329,01
3030,13339926,clas_037661.A03,037661,03
3031,13925288,clas_038338.A04,038338,04
3032,9519966,clas_038731.A14,038731,14
3033,10964264,clas_038687.A03,038687,03
3034,12144284,clas_038077.A05,038077,05
3035,10312912,clas_038534.A28,038534,28
3036,12440666,clas_038430.A12,038430,12
3037,11090612,clas_038470.A02,038470,02
3038,11979646,clas_038083.A05,038083,05
3039,12258518,clas_038190.A05,038190,05
3040,10751338,clas_038455.A03,038455,03
3041,11341768,clas_038176.A14,038176,14
3042,10767322,clas_038584.A18,038584,18
3043,12985322,clas_038272.A07,038272,07
3044,11162108,clas_038634.A14,038634,14
3045,11881298,clas_038431.A03,038431,03
3046,10988790,clas_038530.A13,038530,13
3047,10874442,clas_038689.A20,038689,20
3048,10916766,clas_038460.A16,038460,16
3049,10224260,clas_038429.A15,038429,15
3050,12488000,clas_038419.A13,038419,13
3051,10322334,clas_038449.A13,038449,13
3052,10919894,clas_038714.A17,038714,17
3053,12012348,clas_038364.A04,038364,04
3054,11495062,clas_038558.A07,038558,07
3055,11557026,clas_038525.A26,038525,26
3056,12043952,clas_038342.A10,038342,10
3057,13806022,clas_037704.A11,037704,11
3058,11368724,clas_038192.A16,038192,16
3059,11666636,clas_038604.A07,038604,07
3060,10221188,clas_038648.A09,038648,09
3061,12565422,clas_038099.A07,038099,07
3062,11909370,clas_038096.A07,038096,07
3063,12208846,clas_038120.A12,038120,12
3064,12469440,clas_038339.A01,038339,01
3065,13265134,clas_037709.A09,037709,09
3066,13699198,clas_038283.A11,038283,11
3067,11017508,clas_038624.A00,038624,00
3068,10824896,clas_038553.A03,038553,03
3069,10936878,clas_038471.A08,038471,08
3070,13344680,clas_037781.A09,037781,09
3071,12838644,clas_038117.A09,038117,09
3072,12177076,clas_038140.A09,038140,09
3073,10852224,clas_038618.A17,038618,17
3074,10989890,clas_038689.A12,038689,12
3075,11472456,clas_038206.A19,038206,19
3076,12634458,clas_038318.A08,038318,08
3077,10990186,clas_038724.A00,038724,00
3078,12261570,clas_038097.A16,038097,16
3079,10640994,clas_038529.A37,038529,37
3080,13347116,clas_037664.A07,037664,07
3081,13421046,clas_037780.A10,037780,10
3082,12137736,clas_038092.A09,038092,09
3083,9449832,clas_038658.A07,038658,07
3084,14161498,clas_037673.A11,037673,11
3085,11973812,clas_038144.A06,038144,06
3086,10884440,clas_038517.A29,038517,29
3087,11068568,clas_038728.A07,038728,07
3088,8877882,clas_038664.A17,038664,17
3089,13837440,clas_038290.A07,038290,07
3090,8472470,clas_038667.A15,038667,15
3091,10962746,clas_038608.A19,038608,19
3092,13143644,clas_037680.A03,037680,03
3093,12805188,clas_038223.A12,038223,12
3094,12140350,clas_038083.A10,038083,10
3095,13270248,clas_037767.A10,037767,10
3096,10419792,clas_038525.A29,038525,29
3097,10909820,clas_038463.A12,038463,12
3098,8683540,clas_038662.A25,038662,25
3099,13689216,clas_037692.A00,037692,00
3100,12388128,clas_038182.A07,038182,07
3101,11437340,clas_038559.A09,038559,09
3102,1011922,clas_038677.A24,038677,24
3103,10961474,clas_038509.A23,038509,23
3104,10928406,clas_038709.A05,038709,05
3105,11245016,clas_038687.A20,038687,20
3106,10926376,clas_038461.A02,038461,02
3107,12108526,clas_038085.A10,038085,10
3108,10812884,clas_038460.A15,038460,15
3109,13014280,clas_038316.A17,038316,17
3110,12239984,clas_038094.A03,038094,03
3111,11618356,clas_038144.A18,038144,18
3112,10775264,clas_038520.A23,038520,23
3113,12065570,clas_038100.A12,038100,12
3114,12233986,clas_038086.A06,038086,06
3115,12278550,clas_038217.A02,038217,02
3116,13353208,clas_037701.A17,037701,17
3117,11383574,clas_038690.A00,038690,00
3118,12912536,clas_038222.A14,038222,14
3119,10943684,clas_038515.A22,038515,22
3120,10412118,clas_038529.A30,038529,30
3121,11097798,clas_038702.A16,038702,16
3122,12673360,clas_038317.A10,038317,10
3123,12120752,clas_038139.A14,038139,14
3124,13377354,clas_037811.A16,037811,16
3125,12457126,clas_038328.A09,038328,09
3126,11112428,clas_038725.A05,038725,05
3127,12675254,clas_038118.A00,038118,00
3128,14856270,clas_038672.A20,038672,20
3129,10025764,clas_038548.A24,038548,24
3130,13362242,clas_037683.A00,037683,00
3131,17615720,clas_038072.A10,038072,10
3132,11363038,clas_038577.A19,038577,19
